TOWN,ZIP_CODE,NO_BEDROOMS,BTH_DESC,SQUARE_FEET,YEAR_BUILT,GARAGE_SPACES_CC,SALE_PRICE
"Boston, MA",2116,3,3f 1h,2933,2023,2,10195000.00
"Boston, MA",2116,3,3f 1h,3043,2023,3,8980000.00
"Boston, MA",2134,1,1f 0h,620,1989,1,475000.00
"Boston, MA",2215,1,1f 0h,762,2018,0,1285000.00
"Boston, MA",2130,1,1f 0h,832,1890,0,535000.00
"Boston, MA",2135,1,1f 0h,725,2023,1,749000.00
"Boston, MA",2116,2,2f 1h,1471,2023,1,3990000.00
"Boston, MA",2128,1,1f 0h,552,1900,0,441000.00
"Boston, MA",2135,1,1f 0h,498,2023,0,590000.00
"Boston, MA",2127,2,2f 0h,1100,2000,0,650000.00
"Boston, MA",2135,3,2f 0h,1325,1900,0,713537.00
"Boston, MA",2127,1,1f 0h,611,1910,0,565000.00
"Boston, MA",2135,1,1f 0h,568,1950,0,380000.00
"Boston, MA",2120,1,1f 0h,674,2000,0,406369.00
"Boston, MA",2210,1,1f 0h,664,2020,1,1070000.00
"Boston, MA",2116,2,2f 1h,1471,2023,1,3830000.00
"Boston, MA",2109,2,1f 0h,900,1900,0,865000.00
"Boston, MA",2215,1,1f 0h,650,1910,0,777500.00
"Boston, MA",2130,2,1f 0h,1024,1914,1,575000.00
"Boston, MA",2130,2,1f 0h,1223,1880,1,629900.00
"Boston, MA",2135,3,2f 0h,1053,1963,0,580000.00
"Boston, MA",2135,1,1f 0h,650,1920,0,500000.00
"Boston, MA",2127,2,2f 0h,1036,1915,0,635000.00
"Boston, MA",2134,2,1f 0h,1470,1890,0,654321.00
"Boston, MA",2114,0,1f 0h,635,1964,0,425000.00
"Boston, MA",2127,2,2f 0h,957,1900,0,820000.00
"Boston, MA",2127,2,1f 0h,814,2002,1,670000.00
"Boston, MA",2116,2,1f 1h,1014,1860,0,1349000.00
"Boston, MA",2215,1,1f 0h,534,1920,0,524988.00
"Boston, MA",2130,2,1f 0h,784,1925,0,540000.00
"Boston, MA",2116,1,1f 1h,947,2023,1,2949000.00
"Boston, MA",2130,2,1f 0h,981,1910,0,620000.00
"Boston, MA",2118,3,2f 0h,1630,2021,1,2232000.00
"Boston, MA",2118,1,1f 0h,606,1899,0,575000.00
"Boston, MA",2116,1,1f 0h,728,1880,0,770000.00
"Boston, MA",2128,1,1f 0h,708,2018,1,500000.00
"Boston, MA",2135,1,1f 0h,769,1885,0,630000.00
"Boston, MA",2110,3,3f 1h,2198,2016,2,3687000.00
"Boston, MA",2199,1,1f 1h,1035,2008,1,1150000.00
"Boston, MA",2127,2,1f 0h,810,1888,0,725000.00
"Boston, MA",2111,2,2f 0h,1138,1910,0,884900.00
"Boston, MA",2108,1,1f 0h,300,1899,0,419900.00
"Boston, MA",2130,3,2f 0h,1360,1900,0,950000.00
"Boston, MA",2113,2,2f 0h,1042,1905,0,1200000.00
"Boston, MA",2127,1,1f 0h,557,2019,1,575000.00
"Boston, MA",2116,3,3f 0h,2362,2023,2,6215000.00
"Boston, MA",2116,3,2f 1h,1997,2023,1,7280000.00
"Boston, MA",2118,2,2f 0h,1386,1914,1,1400000.00
"Boston, MA",2130,2,1f 0h,1130,1963,1,475000.00
"Boston, MA",2129,1,1f 0h,694,1983,0,550000.00
"Boston, MA",2128,1,2f 0h,985,1912,2,740000.00
"Boston, MA",2116,3,2f 1h,2170,1862,0,2550000.00
"Boston, MA",2118,2,1f 0h,885,1890,0,639000.00
"Boston, MA",2109,3,2f 1h,2286,1855,0,4950000.00
"Boston, MA",2110,1,1f 0h,781,2023,0,1720000.00
"Boston, MA",2110,2,2f 1h,1636,2023,1,2879750.00
"Boston, MA",2116,3,3f 1h,4144,1899,1,14400000.00
"Boston, MA",2116,2,2f 1h,1778,1900,0,2225900.00
"Boston, MA",2135,2,2f 0h,1112,2017,2,875000.00
"Boston, MA",2127,2,2f 0h,1007,1900,0,780000.00
"Boston, MA",2118,2,1f 0h,641,1899,0,740000.00
"Boston, MA",2118,2,1f 0h,850,1890,0,863000.00
"Boston, MA",2135,2,1f 0h,750,1910,0,500000.00
"Boston, MA",2135,2,1f 0h,897,1927,0,629000.00
"Boston, MA",2116,1,1f 0h,615,1890,0,779000.00
"Boston, MA",2130,3,1f 0h,1351,1910,0,900000.00
"Boston, MA",2127,2,2f 0h,1424,2013,2,1170000.00
"Boston, MA",2116,1,1f 0h,770,1899,0,742500.00
"Boston, MA",2128,2,2f 0h,905,1900,0,570000.00
"Boston, MA",2129,2,2f 0h,869,1925,0,805000.00
"Boston, MA",2108,2,2f 0h,1465,1899,0,1225000.00
"Boston, MA",2128,1,1f 0h,755,1910,0,500000.00
"Boston, MA",2118,2,2f 1h,1349,2018,1,1250000.00
"Boston, MA",2127,2,1f 0h,874,1900,0,665000.00
"Boston, MA",2115,1,1f 0h,847,2013,0,845000.00
"Boston, MA",2130,2,1f 1h,1123,1895,0,675000.00
"Boston, MA",2127,3,2f 0h,1494,2023,0,1250000.00
"Boston, MA",2127,2,1f 1h,1045,2023,0,799900.00
"Boston, MA",2116,2,2f 0h,1401,1883,0,1690000.00
"Boston, MA",2135,2,1f 0h,807,1910,0,585000.00
"Boston, MA",2115,3,3f 1h,2208,2022,0,2125000.00
"Boston, MA",2130,3,2f 1h,2103,2022,1,1120000.00
"Boston, MA",2135,1,1f 0h,495,1965,0,365000.00
"Boston, MA",2128,2,2f 0h,900,2023,1,744000.00
"Boston, MA",2116,1,1f 0h,579,1890,0,975000.00
"Boston, MA",2118,2,1f 0h,1010,2006,0,840000.00
"Boston, MA",2127,2,1f 0h,627,2006,0,580000.00
"Boston, MA",2128,1,1f 0h,874,2024,0,615000.00
"Boston, MA",2129,2,2f 0h,909,1899,1,690000.00
"Boston, MA",2115,0,1f 0h,216,1889,0,410000.00
"Boston, MA",2128,3,2f 0h,1463,2023,0,710000.00
"Boston, MA",2114,1,1f 0h,360,1899,0,525000.00
"Boston, MA",2127,1,1f 0h,559,1920,0,612500.00
"Boston, MA",2128,2,1f 0h,1002,2006,0,596000.00
"Boston, MA",2116,0,1f 0h,603,2023,0,1760000.00
"Boston, MA",2116,0,1f 0h,463,2023,0,1450000.00
"Boston, MA",2118,1,1f 0h,945,2021,0,1225000.00
"Boston, MA",2127,2,2f 0h,884,1890,0,700000.00
"Boston, MA",2129,2,2f 0h,1169,1920,1,719000.00
"Boston, MA",2116,3,2f 0h,1311,1878,0,2295000.00
"Boston, MA",2116,1,1f 0h,724,1869,0,800000.00
"Boston, MA",2118,3,2f 0h,1491,2000,0,599000.00
"Boston, MA",2130,2,1f 0h,726,1946,0,432000.00
"Boston, MA",2135,1,1f 0h,702,2023,1,725000.00
"Boston, MA",2135,1,1f 0h,529,1920,0,380790.00
"Boston, MA",2127,2,2f 1h,1638,2023,1,1000000.00
"Boston, MA",2128,2,2f 1h,1235,2020,1,1125000.00
"Boston, MA",2116,3,3f 1h,4158,2000,2,11275000.00
"Boston, MA",2116,2,1f 0h,865,1880,0,1030000.00
"Boston, MA",2111,1,1f 0h,551,2004,1,550000.00
"Boston, MA",2210,2,2f 1h,1344,2018,2,2480000.00
"Boston, MA",2116,0,1f 0h,596,2023,0,1540000.00
"Boston, MA",2116,0,1f 0h,596,2023,0,1490000.00
"Boston, MA",2116,2,2f 1h,1752,2023,2,5200000.00
"Boston, MA",2116,2,2f 1h,1752,2023,2,5840000.00
"Boston, MA",2116,3,2f 1h,1997,2023,2,7860000.00
"Boston, MA",2127,2,2f 0h,1160,2023,1,1010000.00
"Boston, MA",2129,1,1f 0h,788,1899,1,589000.00
"Boston, MA",2111,2,2f 0h,1382,2000,1,1085000.00
"Boston, MA",2130,0,1f 0h,500,2022,0,439000.00
"Boston, MA",2127,2,2f 0h,1074,2023,1,1110000.00
"Boston, MA",2135,1,1f 0h,604,1964,0,430500.00
"Boston, MA",2130,2,2f 0h,1903,1982,0,1010000.00
"Boston, MA",2115,3,2f 0h,1445,1890,1,2450000.00
"Boston, MA",2116,2,2f 1h,1905,1999,2,3400000.00
"Boston, MA",2135,1,1f 0h,725,2023,1,749000.00
"Boston, MA",2114,2,1f 0h,826,1997,1,580000.00
"Boston, MA",2110,1,1f 0h,863,1970,0,768500.00
"Boston, MA",2127,2,2f 0h,1006,2023,0,890000.00
"Boston, MA",2118,2,2f 0h,1223,2016,1,1060000.00
"Boston, MA",2127,1,1f 0h,558,2019,1,610000.00
"Boston, MA",2118,2,2f 0h,1261,2021,1,2330000.00
"Boston, MA",2129,2,1f 1h,1235,1899,0,1120000.00
"Boston, MA",2129,2,1f 0h,910,1890,0,950000.00
"Boston, MA",2116,2,2f 0h,1215,1900,0,1770000.00
"Boston, MA",2135,2,1f 0h,810,1925,0,510000.00
"Boston, MA",2130,2,1f 0h,750,1920,0,445000.00
"Boston, MA",2118,2,2f 0h,1102,2018,1,1450000.00
"Boston, MA",2135,3,2f 0h,1055,2019,1,840000.00
"Boston, MA",2115,2,2f 1h,2226,2019,2,6350000.00
"Boston, MA",2127,2,2f 0h,1190,2020,1,1079000.00
"Boston, MA",2111,2,2f 1h,2036,2000,1,2400000.00
"Boston, MA",2127,2,2f 0h,1126,2014,1,890000.00
"Boston, MA",2135,1,1f 0h,595,1930,0,505000.00
"Boston, MA",2210,0,1f 0h,845,1911,0,759000.00
"Boston, MA",2128,2,2f 0h,927,2023,0,679000.00
"Boston, MA",2110,2,2f 0h,1207,1972,0,1280000.00
"Boston, MA",2127,2,2f 0h,945,2015,0,770000.00
"Boston, MA",2116,1,1f 0h,668,1988,1,1100000.00
"Boston, MA",2116,2,2f 1h,1341,2000,1,1675000.00
"Boston, MA",2127,3,2f 0h,1638,2023,1,1175000.00
"Boston, MA",2127,3,2f 0h,1763,2023,2,1325000.00
"Boston, MA",2127,2,2f 0h,1038,2013,0,855000.00
"Boston, MA",2130,3,2f 0h,1100,1905,0,875000.00
"Boston, MA",2130,2,2f 0h,928,1905,0,689000.00
"Boston, MA",2130,2,2f 0h,1100,1905,0,815000.00
"Boston, MA",2130,2,1f 0h,820,1920,0,470000.00
"Boston, MA",2115,3,3f 1h,2575,2019,2,7800000.00
"Boston, MA",2130,3,2f 0h,1406,1905,0,915000.00
"Boston, MA",2127,2,2f 0h,1183,2010,2,965000.00
"Boston, MA",2110,1,1f 1h,878,2016,0,1300000.00
"Boston, MA",2128,2,2f 0h,1082,1900,0,805000.00
"Boston, MA",2128,1,1f 0h,508,1920,1,400000.00
"Boston, MA",2129,2,1f 0h,833,1900,0,725000.00
"Boston, MA",2118,2,2f 0h,1389,2021,2,2031450.00
"Boston, MA",2118,2,3f 0h,1979,2002,2,4550000.00
"Boston, MA",2118,2,2f 0h,1257,1864,1,875000.00
"Boston, MA",2130,2,2f 0h,1506,1979,1,725000.00
"Boston, MA",2118,3,2f 0h,1095,1900,0,885000.00
"Boston, MA",2116,2,2f 0h,1200,1860,0,2000000.00
"Boston, MA",2110,2,2f 1h,1778,1987,1,2340000.00
"Boston, MA",2116,3,2f 1h,1452,1870,0,1815000.00
"Boston, MA",2129,2,1f 0h,1050,1899,1,768000.00
"Boston, MA",2127,2,2f 1h,1500,2023,1,980000.00
"Boston, MA",2116,2,2f 1h,1832,2023,2,5055897.00
"Boston, MA",2127,2,2f 0h,1602,2014,0,975000.00
"Boston, MA",2116,1,1f 0h,589,2009,0,865000.00
"Boston, MA",2116,1,1f 0h,918,1865,0,1375000.00
"Boston, MA",2129,2,2f 0h,880,1875,0,815000.00
"Boston, MA",2116,2,2f 1h,1832,2023,2,4440000.00
"Boston, MA",2130,2,1f 0h,1078,1920,0,670000.00
"Boston, MA",2108,2,2f 2h,1668,1920,0,2408303.00
"Boston, MA",2130,2,1f 0h,981,2009,1,349349.00
"Boston, MA",2116,0,1f 0h,541,2023,0,1670000.00
"Boston, MA",2129,3,2f 1h,2253,2013,0,1230000.00
"Boston, MA",2114,2,1f 0h,1314,1899,1,1025000.00
"Boston, MA",2127,2,2f 0h,1105,1900,0,769000.00
"Boston, MA",2129,3,2f 1h,1517,2018,0,1337000.00
"Boston, MA",2129,2,3f 0h,1642,1860,0,1200000.00
"Boston, MA",2130,2,1f 1h,1048,2011,1,820000.00
"Boston, MA",2110,1,1f 0h,875,1972,1,875000.00
"Boston, MA",2215,2,2f 0h,896,1900,0,1200000.00
"Boston, MA",2130,3,3f 1h,2358,2021,0,1350000.00
"Boston, MA",2128,3,2f 0h,1157,2023,0,670000.00
"Boston, MA",2135,1,1f 0h,600,1920,0,365000.00
"Boston, MA",2135,1,1f 0h,573,1925,0,408000.00
"Boston, MA",2135,2,2f 0h,1296,2023,1,1600000.00
"Boston, MA",2128,3,2f 0h,1511,2023,0,770000.00
"Boston, MA",2127,3,2f 0h,1581,2012,2,1200000.00
"Boston, MA",2127,2,2f 0h,1017,2000,0,475954.00
"Boston, MA",2129,3,2f 1h,1524,1880,0,1020000.00
"Boston, MA",2127,2,1f 0h,815,1989,1,600000.00
"Boston, MA",2135,3,2f 0h,1058,1963,0,600000.00
"Boston, MA",2115,1,1f 0h,793,1989,0,813000.00
"Boston, MA",2127,2,2f 0h,1274,2011,0,1125000.00
"Boston, MA",2130,3,1f 0h,1560,1930,0,769000.00
"Boston, MA",2118,1,1f 0h,785,1900,0,1035000.00
"Boston, MA",2135,1,1f 0h,526,1930,0,396000.00
"Boston, MA",2114,2,1f 0h,539,1899,0,614500.00
"Boston, MA",2118,2,1f 0h,1388,1900,0,1305000.00
"Boston, MA",2130,3,2f 0h,1090,1905,0,815000.00
"Boston, MA",2113,2,1f 0h,656,1900,0,590000.00
"Boston, MA",2210,2,2f 1h,1279,2018,1,2300000.00
"Boston, MA",2134,2,1f 1h,1200,1988,1,800000.00
"Boston, MA",2118,2,1f 0h,881,1910,0,629900.00
"Boston, MA",2210,3,2f 0h,1940,1889,0,2250000.00
"Boston, MA",2128,2,1f 0h,1385,1910,0,660000.00
"Boston, MA",2116,2,2f 0h,1671,1901,0,2525000.00
"Boston, MA",2116,1,1f 0h,850,1899,0,1001000.00
"Boston, MA",2108,2,2f 0h,1770,1920,0,2299000.00
"Boston, MA",2127,2,2f 1h,1132,1882,0,890000.00
"Boston, MA",2110,1,1f 0h,750,1969,0,640000.00
"Boston, MA",2118,2,2f 0h,1015,2006,0,930000.00
"Boston, MA",2129,3,3f 1h,2516,1987,0,1320000.00
"Boston, MA",2130,2,1f 0h,882,2019,0,750000.00
"Boston, MA",2215,2,1f 1h,802,1990,0,920000.00
"Boston, MA",2129,2,1f 0h,982,1790,0,839000.00
"Boston, MA",2128,2,2f 0h,879,1900,0,560000.00
"Boston, MA",2135,1,1f 0h,854,2022,1,849000.00
"Boston, MA",2135,1,1f 0h,854,2022,1,825000.00
"Boston, MA",2128,2,1f 0h,702,1910,0,500000.00
"Boston, MA",2129,1,1f 0h,869,2016,1,750000.00
"Boston, MA",2135,2,2f 0h,1000,2022,1,939000.00
"Boston, MA",2129,1,1f 0h,677,1987,0,655000.00
"Boston, MA",2128,3,1f 0h,1191,1920,0,595000.00
"Boston, MA",2130,2,1f 0h,1304,1900,0,655000.00
"Boston, MA",2130,3,2f 1h,1753,2023,0,900000.00
"Boston, MA",2134,3,1f 0h,735,1920,0,555000.00
"Boston, MA",2127,2,2f 1h,1330,1873,0,852000.00
"Boston, MA",2127,2,2f 0h,1066,1910,0,830000.00
"Boston, MA",2135,2,1f 0h,954,1930,0,620000.00
"Boston, MA",2127,3,2f 0h,1557,2016,1,1300000.00
"Boston, MA",2118,2,2f 1h,1953,2013,1,2475000.00
"Boston, MA",2118,2,3f 1h,2471,2021,1,1575000.00
"Boston, MA",2215,1,1f 0h,350,1910,0,412000.00
"Boston, MA",2215,1,1f 0h,464,1900,0,510000.00
"Boston, MA",2130,2,2f 0h,1276,2019,1,900000.00
"Boston, MA",2134,2,1f 0h,934,2023,1,899000.00
"Boston, MA",2118,1,1f 0h,577,1890,0,313100.00
"Boston, MA",2127,2,2f 0h,1070,1899,0,749000.00
"Boston, MA",2128,2,1f 0h,1018,1899,0,510000.00
"Boston, MA",2135,1,1f 0h,807,1927,0,548000.00
"Boston, MA",2129,1,1f 0h,856,1989,1,900000.00
"Boston, MA",2115,1,1f 0h,569,2016,1,620000.00
"Boston, MA",2134,1,1f 0h,505,1920,0,360000.00
"Boston, MA",2127,1,1f 0h,517,1900,0,400000.00
"Boston, MA",2116,1,1f 0h,495,1910,0,552000.00
"Boston, MA",2115,1,1f 0h,620,2016,0,592500.00
"Boston, MA",2128,1,1f 0h,972,1910,0,555000.00
"Boston, MA",2116,2,1f 1h,1235,1890,0,1500000.00
"Boston, MA",2130,2,1f 0h,1097,1910,0,680000.00
"Boston, MA",2118,1,1f 0h,613,2010,0,650000.00
"Boston, MA",2127,2,2f 0h,1005,1890,0,715000.00
"Boston, MA",2130,2,1f 0h,1280,1928,1,751000.00
"Boston, MA",2128,2,2f 0h,1131,1920,0,600000.00
"Boston, MA",2128,1,1f 0h,779,1910,0,377777.00
"Boston, MA",2128,2,2f 0h,900,1900,0,670000.00
"Boston, MA",2127,1,1f 0h,517,1900,0,520000.00
"Boston, MA",2127,3,2f 1h,1320,2016,0,820000.00
"Boston, MA",2130,2,1f 1h,1344,1910,0,705000.00
"Boston, MA",2129,2,2f 0h,1004,1899,1,730000.00
"Boston, MA",2128,1,1f 0h,776,1910,0,385300.00
"Boston, MA",2135,2,2f 1h,2176,2005,1,1008000.00
"Boston, MA",2135,2,1f 0h,810,1925,0,505000.00
"Boston, MA",2128,2,2f 0h,1164,2023,1,770000.00
"Boston, MA",2127,3,2f 0h,1763,2023,1,1225000.00
"Boston, MA",2116,1,1f 0h,604,1988,0,715000.00
"Boston, MA",2108,2,2f 1h,2162,2008,1,2350000.00
"Boston, MA",2130,3,2f 1h,1507,2023,1,1075000.00
"Boston, MA",2116,0,1f 0h,590,1867,0,629000.00
"Boston, MA",2128,1,1f 0h,654,1900,0,405000.00
"Boston, MA",2116,3,2f 1h,2220,1968,1,3095000.00
"Boston, MA",2215,1,1f 0h,558,1930,0,538000.00
"Boston, MA",2127,2,2f 0h,1124,2019,1,1112000.00
"Boston, MA",2215,1,1f 0h,415,1900,0,520000.00
"Boston, MA",2215,0,1f 0h,340,1900,0,365000.00
"Boston, MA",2134,2,1f 0h,868,1920,0,480000.00
"Boston, MA",2135,1,1f 0h,528,1920,0,410000.00
"Boston, MA",2215,2,1f 0h,1048,1900,0,729000.00
"Boston, MA",2130,2,1f 0h,745,1946,0,375000.00
"Boston, MA",2129,1,1f 0h,525,1880,0,491000.00
"Boston, MA",2127,2,1f 0h,956,1890,0,680000.00
"Boston, MA",2116,1,1f 0h,610,1910,0,590000.00
"Boston, MA",2129,2,1f 0h,960,1871,0,890000.00
"Boston, MA",2135,1,1f 0h,670,1890,0,385000.00
"Boston, MA",2128,2,2f 0h,1264,2023,1,799900.00
"Boston, MA",2215,2,2f 0h,1060,2006,1,1220000.00
"Boston, MA",2135,2,2f 0h,1071,2015,2,917600.00
"Boston, MA",2127,2,2f 0h,1247,2018,1,1135000.00
"Boston, MA",2116,1,1f 0h,623,1915,0,775000.00
"Boston, MA",2115,1,1f 0h,675,1894,0,700000.00
"Boston, MA",2135,1,1f 0h,551,1920,0,279900.00
"Boston, MA",2114,2,1f 0h,920,1890,0,995500.00
"Boston, MA",2135,1,1f 0h,600,1963,0,375000.00
"Boston, MA",2116,1,1f 0h,468,1899,0,609000.00
"Boston, MA",2130,3,2f 0h,1235,1910,0,790000.00
"Boston, MA",2127,1,1f 1h,815,1906,1,719900.00
"Boston, MA",2127,2,1f 0h,930,1920,0,685000.00
"Boston, MA",2108,2,2f 0h,1368,1890,0,2350000.00
"Boston, MA",2135,1,1f 0h,586,1910,0,345000.00
"Boston, MA",2130,2,1f 0h,1765,1900,0,937000.00
"Boston, MA",2129,2,1f 0h,595,1885,0,585000.00
"Boston, MA",2118,1,1f 0h,781,2010,0,580000.00
"Boston, MA",2127,1,1f 0h,549,1900,0,539000.00
"Boston, MA",2130,3,2f 1h,1671,2023,1,980000.00
"Boston, MA",2127,2,2f 0h,1283,1920,0,979000.00
"Boston, MA",2130,3,1f 1h,1153,1925,1,720000.00
"Boston, MA",2210,2,2f 1h,1504,2019,2,3415000.00
"Boston, MA",2135,2,1f 0h,944,1935,0,582000.00
"Boston, MA",2128,2,2f 0h,991,1880,0,599900.00
"Boston, MA",2127,2,2f 0h,1100,1899,0,780000.00
"Boston, MA",2110,2,2f 0h,1379,2023,1,2450000.00
"Boston, MA",2129,2,1f 1h,1278,1875,0,1050000.00
"Boston, MA",2116,1,1f 0h,650,1910,0,690000.00
"Boston, MA",2114,2,2f 0h,1226,2003,0,964500.00
"Boston, MA",2118,2,1f 0h,860,1899,0,835000.00
"Boston, MA",2127,3,2f 0h,1290,1900,0,919600.00
"Boston, MA",2127,2,1f 1h,1152,2008,2,890000.00
"Boston, MA",2467,2,2f 1h,1895,1890,2,2150000.00
"Boston, MA",2129,2,1f 1h,1074,1875,0,850000.00
"Boston, MA",2115,1,1f 0h,600,1925,0,615000.00
"Boston, MA",2116,1,1f 0h,364,1925,0,489000.00
"Boston, MA",2114,0,1f 0h,294,1850,0,407500.00
"Boston, MA",2128,2,2f 0h,1170,2022,0,530000.00
"Boston, MA",2129,2,1f 0h,650,1855,0,725000.00
"Boston, MA",2111,2,2f 0h,1516,1913,0,1285000.00
"Boston, MA",2128,3,2f 0h,1202,2023,0,665000.00
"Boston, MA",2116,3,2f 1h,2084,1985,2,8800000.00
"Boston, MA",2118,1,1f 0h,598,2021,0,876900.00
"Boston, MA",2114,2,2f 0h,1071,2003,2,1280000.00
"Boston, MA",2116,2,2f 0h,1050,1985,0,1061700.00
"Boston, MA",2128,2,1f 0h,775,1899,0,610000.00
"Boston, MA",2108,1,1f 1h,1151,2009,1,1049000.00
"Boston, MA",2129,2,2f 0h,943,1899,1,849900.00
"Boston, MA",2114,1,1f 0h,560,1899,0,740000.00
"Boston, MA",2109,3,2f 1h,1686,2006,1,2035000.00
"Boston, MA",2116,2,2f 0h,1852,1888,0,1950000.00
"Boston, MA",2135,2,1f 0h,933,1920,0,479000.00
"Boston, MA",2113,1,1f 0h,388,1937,0,450000.00
"Boston, MA",2118,2,2f 1h,1210,2021,1,2024000.00
"Boston, MA",2135,3,2f 0h,1344,1900,0,799000.00
"Boston, MA",2135,3,2f 0h,2100,1935,0,1128000.00
"Boston, MA",2110,3,3f 1h,2369,2023,2,6825000.00
"Boston, MA",2116,1,2f 0h,858,1890,0,850000.00
"Boston, MA",2115,2,2f 0h,1330,1918,0,1500000.00
"Boston, MA",2113,2,1f 0h,640,1920,0,605000.00
"Boston, MA",2130,2,1f 0h,1008,1910,1,750000.00
"Boston, MA",2135,1,1f 0h,550,1965,0,362000.00
"Boston, MA",2118,3,2f 1h,1800,1915,0,2175000.00
"Boston, MA",2116,2,1f 0h,635,1899,0,757000.00
"Boston, MA",2127,2,1f 0h,704,1890,0,665000.00
"Boston, MA",2109,3,2f 0h,1500,1900,0,1525000.00
"Boston, MA",2109,2,2f 0h,1023,1900,1,1065000.00
"Boston, MA",2113,2,1f 0h,492,1890,0,480000.00
"Boston, MA",2115,1,1f 0h,605,1860,0,675000.00
"Boston, MA",2129,3,3f 0h,1975,1880,0,1350000.00
"Boston, MA",2118,2,1f 0h,655,1890,0,970000.00
"Boston, MA",2116,0,1f 0h,295,1885,0,395000.00
"Boston, MA",2130,2,1f 1h,1008,1885,0,595000.00
"Boston, MA",2129,1,1f 0h,676,1987,0,660000.00
"Boston, MA",2130,1,1f 0h,555,1890,0,390000.00
"Boston, MA",2127,2,2f 0h,1017,2018,1,1050000.00
"Boston, MA",2127,2,1f 0h,826,1899,0,540000.00
"Boston, MA",2130,1,1f 0h,713,1910,0,425000.00
"Boston, MA",2110,2,2f 1h,1755,2023,1,3750000.00
"Boston, MA",2127,3,2f 1h,1953,2007,2,1575000.00
"Boston, MA",2129,2,2f 0h,961,2015,0,895000.00
"Boston, MA",2118,1,1f 0h,357,1910,0,412000.00
"Boston, MA",2118,3,2f 1h,2232,1899,0,3500000.00
"Boston, MA",2118,1,1f 0h,587,1899,0,670000.00
"Boston, MA",2135,1,1f 0h,470,1920,0,325000.00
"Boston, MA",2130,3,2f 1h,1815,2001,0,970000.00
"Boston, MA",2118,1,1f 0h,504,1899,0,570000.00
"Boston, MA",2118,3,2f 1h,2078,1875,0,2095000.00
"Boston, MA",2115,1,1f 0h,750,1890,0,935000.00
"Boston, MA",2135,2,1f 0h,685,1965,0,465000.00
"Boston, MA",2134,2,2f 0h,1030,2018,0,830000.00
"Boston, MA",2127,2,1f 0h,585,1900,0,516000.00
"Boston, MA",2129,2,1f 1h,1418,1920,0,1100000.00
"Boston, MA",2127,2,2f 0h,1274,2010,0,1100000.00
"Boston, MA",2129,2,1f 0h,952,1838,0,1096000.00
"Boston, MA",2116,2,1f 1h,1221,1910,0,1770000.00
"Boston, MA",2130,2,2f 1h,1093,1900,0,750000.00
"Boston, MA",2127,3,3f 0h,1680,1890,0,965000.00
"Boston, MA",2128,2,1f 0h,950,1900,0,479000.00
"Boston, MA",2210,2,2f 0h,1033,1911,0,935000.00
"Boston, MA",2130,2,1f 0h,828,1900,0,569000.00
"Boston, MA",2135,1,1f 0h,556,1920,0,425000.00
"Boston, MA",2130,2,1f 1h,1060,1900,0,675000.00
"Boston, MA",2114,0,1f 0h,545,1967,0,550000.00
"Boston, MA",2129,2,2f 0h,1112,1885,0,735000.00
"Boston, MA",2127,2,2f 0h,1094,2013,1,955000.00
"Boston, MA",2118,1,1f 0h,439,1899,0,550000.00
"Boston, MA",2118,1,1f 0h,513,1899,0,575000.00
"Boston, MA",2135,1,1f 0h,686,1925,0,401500.00
"Boston, MA",2115,1,1f 0h,997,1900,0,1100000.00
"Boston, MA",2115,2,2f 0h,1011,1900,0,1400000.00
"Boston, MA",2115,0,1f 0h,637,1900,0,695000.00
"Boston, MA",2130,1,1f 0h,625,1900,0,454000.00
"Boston, MA",2215,1,1f 0h,815,2018,0,1420000.00
"Boston, MA",2116,2,2f 0h,1290,1985,1,1490000.00
"Boston, MA",2210,1,1f 1h,1067,2006,1,1300000.00
"Boston, MA",2118,2,2f 1h,1878,1867,0,3020000.00
"Boston, MA",2116,1,1f 0h,390,1890,0,485000.00
"Boston, MA",2118,2,1f 0h,770,1899,0,800000.00
"Boston, MA",2114,0,1f 0h,455,1952,0,525000.00
"Boston, MA",2118,2,3f 1h,2471,2021,1,1575000.00
"Boston, MA",2114,2,2f 0h,1286,1899,0,1510000.00
"Boston, MA",2110,1,1f 0h,812,2016,0,1070000.00
"Boston, MA",2115,1,1f 0h,845,2013,0,850000.00
"Boston, MA",2127,2,2f 1h,1638,2023,1,930000.00
"Boston, MA",2118,2,2f 0h,1104,2021,2,1685000.00
"Boston, MA",2118,2,2f 1h,1967,1910,1,1729000.00
"Boston, MA",2127,2,2f 0h,1609,2014,1,1065000.00
"Boston, MA",2115,3,3f 0h,1618,2014,0,3125000.00
"Boston, MA",2135,1,1f 0h,617,2018,1,588000.00
"Boston, MA",2115,2,1f 1h,1140,1890,0,940000.00
"Boston, MA",2129,1,1f 0h,700,2020,0,415000.00
"Boston, MA",2128,1,2f 0h,986,1910,2,715000.00
"Boston, MA",2111,3,2f 0h,1703,2013,1,1915000.00
"Boston, MA",2128,1,1f 0h,1012,1910,0,532500.00
"Boston, MA",2134,2,1f 1h,913,1989,1,530000.00
"Boston, MA",2210,2,2f 0h,1042,2020,2,2025000.00
"Boston, MA",2134,2,1f 0h,965,1920,0,485000.00
"Boston, MA",2110,1,1f 0h,878,1972,0,726000.00
"Boston, MA",2210,3,3f 0h,2189,1910,0,2800000.00
"Boston, MA",2130,1,1f 0h,684,1971,0,399000.00
